Sample_ID,id,Lon,Lat,EC,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164,TS
57,61,79.900923,37.279253,1.346,0,0,0,0.0,0.0,39.00600649,237.8136364,443.2217532,653.9321429,860.1983766,1061.838474,1166.783929,1226.521429,1272.621591,1311.322565,1346.945455,1375.083604,1402.876623,1423.606981,1433.433442,1443.418019,1486.731656,1534.139286,1559.341071,1579.238474,1631.161364,1739.406331,1846.415584,1911.585065,1928.768669,1944.681981,1957.525487,1970.92013,2003.543669,2046.909091,2089.124675,2084.949351,2078.965422,2090.733604,2112.311201,2133.189123,2144.974675,2156.33474,2179.994481,2217.840747,2254.072078,2266.293994,2277.984578,2308.123539,2353.299513,2371.943994,2375.120779,2392.911039,2445.534416,2496.319156,2548.923539,2605.212662,2661.041071,2688.086851,2711.132468,2734.440584,2773.690747,2814.297727,2824.381331,2828.23263,2838.226461,2865.623052,2892.671753,2904.044968,2896.470292,2889.987175,2948.676299,3008.444156,3019.578896,3018.508279,3017.798377,3024.941234,3032.166071,3034.046591,3032.888149,3032.491558,3029.521591,3025.169968,3029.198539,3040.82711,3053.046753,3071.440097,3089.014935,3093.210552,3094.743669,3099.330195,3098.031981,3095.785877,3093.385714,3113.943669,3126.989448,3124.764935,3121.945617,3123.598377,3132.313799,3136.391883,3135.959578,3136.890584,3129.277597,3118.081818,3100.946429,3078.756331,3042.718344,2998.586039,2966.57711,2981.808279,3009.770292,3036.896753,3062.284578,3085.731169,3111.704708,3140.05,3167.466071,3178.349675,3176.548214,3176.169643,3191.771266,3205.756656,3219.867208,3215.501786,3208.89789,3200.043669,3201.127922,3235.602273,3327.886039,3369.320617,3306.187338,3250.848864,3263.771916,3264.064286,3189.988799,3094.38539,3024.358766,3056.193831,3087.1125,3127.077273,3169.254058,3144.939773,3069.710714,2985.053247,2872.048701,2731.816396,2600.256981,2544.241396,2484.272565,2406.391396,2319.476786,2280.180032,2329.562662,2368.489448,2337.820455,2306.391396,2286.278896,2262.777922,2229.250325,2174.693344,2080.971266,1992.778571,1964.742045,6.45
3,3,79.899901,37.277841,0.324,0,0,0,0.0,0.0,2.254321383,17.14900768,35.1387644,147.0997119,292.109475,435.9740717,525.3514725,590.6693342,626.6165173,646.9795134,664.9316581,679.4113316,694.5352113,709.8180218,726.4198143,743.9460627,774.3228233,806.2664853,821.2485595,833.3961268,873.1038732,957.8455506,1042.314501,1093.840749,1102.901729,1112.216229,1122.050736,1131.713348,1144.002881,1157.340109,1171.011684,1187.507362,1204.264725,1225.283611,1248.550576,1269.46735,1286.06146,1303.942061,1318.004321,1330.231594,1345.089469,1374.653009,1404.884443,1416.161812,1415.294014,1431.200064,1454.850672,1490.354033,1550.346031,1607.666933,1653.128361,1691.382202,1730.68806,1758.074104,1785.654449,1813.307458,1830.519526,1846.06258,1879.600832,1915.464629,1947.335147,1967.102113,1987.044814,2000.901889,2010.205506,2021.56226,2041.041773,2060.932458,2078.651088,2095.008643,2112.884603,2144.742798,2177.341709,2190.698944,2195.691581,2201.773848,2225.908451,2250.928617,2282.394366,2318.543054,2349.306658,2342.800896,2336.049936,2358.432939,2385.15669,2411.483515,2437.079385,2461.002881,2489.398047,2539.238636,2570.236716,2573.37564,2575.96959,2575.960147,2574.535051,2578.037452,2587.684699,2597.691421,2610.364117,2621.450224,2622.930218,2607.014085,2591.272407,2575.545455,2567.070423,2593.324264,2625.370839,2658.112836,2688.877561,2717.928617,2749.341229,2788.191261,2825.959347,2860.504161,2893.421095,2923.918534,2950.721031,2977.537932,3000.205506,2995.896767,2994.899968,3009.832746,3026.524808,3046.721991,3069.159091,3093.067542,3128.285531,3162.828105,3172.632682,3175.075864,3129.755922,3077.060659,3048.838988,3072.164373,3093.785691,3077.940621,3047.261364,3052.972471,3075.047535,3088.584507,3005.549776,2860.558259,2736.783451,2706.987996,2676.984795,2647.894366,2614.326344,2609.481114,2624.668534,2638.201665,2618.319942,2597.430698,2570.192862,2549.771287,2528.983515,2486.308579,2399.996799,2321.099712,2298.088188,2.125
27,31,79.901014,37.278238,1.766,0,0,0,1.421895006,3.583226633,112.543694,482.8284251,841.6901408,1071.942382,1258.815301,1431.852273,1526.394686,1594.432778,1636.894206,1668.557939,1692.295455,1702.060659,1711.995198,1727.962388,1751.471511,1778.802017,1832.042254,1886.713828,1940.50112,1995.073784,2071.806178,2168.961108,2261.809059,2289.928457,2262.126921,2238.12356,2253.37548,2270.557458,2291.877721,2314.609475,2335.630602,2373.886204,2413.819942,2445.890525,2473.071063,2493.81322,2483.518566,2474.670775,2492.622279,2534.049456,2571.224232,2577.372919,2582.955666,2619.518566,2671.815781,2688.21815,2690.179257,2715.202785,2779.048015,2840.130442,2893.935819,2942.87372,2991.462068,3004.784091,3017.524648,3028.267286,3066.598111,3107.473912,3103.244078,3093.194302,3096.337708,3122.181178,3147.384283,3175.277689,3207.87596,3241.31258,3260.421735,3279.334187,3275.203745,3267.244878,3259.103873,3253.760243,3253.994558,3297.411332,3354.913892,3405.623079,3386.729513,3366.041933,3342.897887,3319.231274,3298.464949,3291.108835,3286.701184,3296.873239,3308.885563,3319.212708,3334.724872,3349.639405,3345.426376,3297.525288,3274.239437,3280.117157,3285.21751,3308.940301,3350.822663,3352.571383,3321.390205,3296.810339,3324.06322,3339.073944,3326.464149,3290.604513,3260.955186,3238.107875,3223.93742,3241.247599,3261.816741,3281.840269,3286.147407,3276.385883,3276.72023,3327.315461,3379.225192,3386.284731,3370.891965,3356.547855,3351.770327,3347.300096,3352.215749,3390.483355,3413.351152,3404.505922,3407.125,3429.866357,3462.931018,3475.649328,3470.550256,3472.026408,3480.208227,3469.481434,3385.421255,3307.971191,3265.369398,3280.346351,3291.521767,3281.896607,3263.642606,3242.358195,3220.934379,3188.53105,3083.240237,2931.56274,2798.415653,2728.425576,2653.692382,2573.525448,2446.772407,2449.471991,2611.547375,2746.402849,2690.821703,2632.537292,2572.87356,2553.682298,2532.216229,2496.59443,2443.325384,2400.483195,2391.880762,7.575
42,46,79.901007,37.278745,0.555,0,0,0,0.0,0.0,0.323538961,2.942857143,6.230194805,101.7675325,227.4092532,352.8909091,436.4787338,501.1271104,542.6381494,574.374513,601.2147727,617.7915584,634.9433442,656.6352273,681.9521104,707.5332792,736.6128247,765.1907468,792.0461039,818.2900974,868.1553571,954.2842532,1040.38474,1083.737013,1081.921266,1083.117045,1105.220942,1126.091558,1142.360714,1157.514935,1171.925325,1183.12711,1195.078734,1207.765747,1220.899026,1236.740097,1264.69513,1293.933117,1312.975,1325.801461,1338.548864,1349.550812,1361.153409,1381.880357,1408.685714,1415.058442,1415.567045,1433.28539,1498.709253,1565.531331,1615.309091,1655.339448,1694.326136,1708.833766,1722.002435,1736.064123,1772.899513,1808.823701,1830.637987,1851.185065,1867.498864,1877.545617,1887.061526,1904.085065,1925.065909,1945.934416,1969.641883,1992.593506,2020.494643,2047.821916,2074.670779,2095.742045,2115.775325,2141.915747,2169.614773,2196.088474,2225.212662,2254.32776,2272.693506,2287.311851,2303.594968,2322.848052,2341.913636,2342.492045,2342.864935,2343.514123,2377.821916,2416.184091,2443.034416,2449.732955,2468.034091,2497.606169,2525.994481,2539.776299,2542.388149,2550.546916,2563.555682,2574.527597,2581.487987,2587.668669,2590.186688,2588.376948,2563.123052,2530.025812,2497.354545,2531.428084,2570.269318,2609.026461,2639.349026,2663.076136,2691.612825,2738.480844,2786.84513,2826.841721,2863.901461,2888.819481,2890.300162,2892.815584,2896.156006,2904.317532,2914.494156,2926.39026,2938.803734,2988.996104,3085.564935,3126.124513,3093.919481,3072.314286,3096.576299,3123.434091,3054.013799,2981.564773,2935.3125,2951.074675,2966.864448,3007.999026,3058.259091,3036.261364,2998.010065,2960.238961,2856.721104,2727.306169,2617.862825,2565.830357,2513.106331,2464.858929,2296.581006,2277.098377,2395.794805,2484.959253,2433.810065,2384.438149,2332.507955,2393.124513,2470.259091,2460.013312,2340.930682,2220.751461,2202.533279,3.0
47,51,79.900251,37.279211,1.06,0,0,0,0.0,0.0,0.331786172,3.162451985,8.395006402,104.6046735,226.4427017,347.5177657,419.9162932,473.7888924,509.1691741,540.8153009,567.0140845,581.8098592,595.9651088,611.9703905,627.3106594,639.9654289,658.8101793,678.1856594,696.5771447,710.7227913,752.1141165,833.1214789,913.0857875,953.4553457,960.8122599,967.5305698,973.2021447,978.2525608,986.6714149,996.5867478,1006.533771,1014.779609,1021.208867,1032.362196,1044.497119,1055.861076,1070.646927,1084.616837,1099.102753,1112.133003,1123.737036,1137.837388,1151.852913,1171.291933,1191.294334,1199.628521,1203.685659,1229.768566,1292.453585,1354.273047,1394.473752,1429.048496,1461.018406,1476.383643,1490.752721,1506.546095,1532.099872,1556.925576,1579.212868,1600.431818,1621.65557,1638.1863,1655.756722,1681.28233,1714.184699,1745.306978,1759.96783,1772.548816,1793.539052,1814.951184,1837.987196,1868.708867,1898.671895,1923.966389,1945.669174,1971.673816,2001.565781,2032.068502,2059.06098,2080.912292,2096.46927,2109.31242,2119.179097,2121.015365,2123.03105,2130.855154,2168.510883,2212.290493,2245.275288,2239.951504,2242.704866,2262.278649,2281.450864,2292.427977,2289.455986,2305.252241,2335.31402,2369.93758,2385.943502,2397.998239,2394.463028,2386.884443,2378.24952,2368.296255,2369.725832,2406.65605,2446.264885,2485.453905,2513.728553,2544.632362,2579.459347,2609.630122,2640.126921,2665.684379,2690.772567,2721.107394,2750.738796,2780.235915,2810.578585,2840.950384,2864.973431,2871.746799,2881.52993,2933.059539,3032.804738,3067.113796,3021.618598,2989.604193,3026.824744,3046.829385,2991.322823,2915.652689,2879.366677,2908.128041,2938.290173,2992.664853,3050.754641,3051.790333,3026.90749,2988.864757,2911.776248,2825.949744,2779.379161,2772.215269,2763.255602,2687.110915,2446.497439,2425.391325,2556.333387,2637.387004,2578.816581,2519.102913,2480.051536,2541.146447,2626.715429,2630.899968,2569.585147,2519.358035,2510.288412,4.825
25,27,79.899817,37.278589,0.958,0,0,0,0.0,0.0,0.01313499,0.487893654,2.691723374,78.67225827,187.7654692,296.9295775,378.3769584,444.6825447,483.9329008,506.9200823,525.9870233,536.0680487,545.6540592,557.6068998,570.179617,584.344833,602.5266656,622.4200032,641.9547397,661.7939547,699.6227251,773.6933059,846.4483304,890.6608641,892.096376,894.4975471,900.9531571,909.5833201,921.6520019,936.8363665,952.5557841,970.6068998,988.7024846,1002.456085,1012.307644,1023.298781,1035.731603,1048.037822,1061.608957,1075.942238,1090.28533,1101.098275,1111.7536,1117.721475,1120.576041,1135.495015,1162.11774,1197.423326,1266.913594,1333.936857,1368.74996,1382.308277,1396.290078,1422.141795,1449.845229,1477.402595,1511.932901,1546.060136,1569.291977,1588.953632,1612.132932,1642.197658,1672.407501,1699.622883,1722.670517,1744.548663,1769.677481,1795.042095,1806.916442,1815.326634,1824.069157,1842.930685,1861.562906,1888.507517,1921.826871,1956.339452,1982.884634,2009.141953,2028.17123,2041.542016,2056.276943,2082.495648,2109.306378,2133.125495,2156.407976,2180.045102,2221.627947,2268.508467,2308.496756,2312.894604,2321.589176,2336.44833,2351.844912,2360.51179,2357.953315,2365.61592,2389.586327,2415.022788,2414.207311,2405.842064,2405.571451,2431.300839,2433.9348,2418.220446,2406.976895,2425.414781,2454.241969,2482.277101,2515.740624,2562.667036,2609.287387,2638.350055,2667.186422,2697.960595,2731.049533,2763.098275,2789.16126,2815.408767,2841.430764,2876.18927,2906.336129,2899.80978,2896.468587,2910.741098,2966.040829,3001.379332,2984.194335,2968.097642,3010.996993,3048.923247,3002.237379,2923.823548,2862.081817,2891.026745,2919.610065,2953.189112,2994.369837,3005.991613,2993.073904,2972.965184,2901.45292,2775.846178,2655.798544,2620.804241,2583.372211,2539.419845,2461.030068,2409.344675,2459.739516,2508.751385,2505.351638,2496.842697,2489.096851,2510.922773,2546.681437,2557.254945,2490.451654,2428.413831,2403.188163,4.35
60,64,79.899801,37.279974,0.367,0,0,0,0.0,0.0,0.729545814,4.2821649,8.852191803,108.1335654,227.9128027,348.5893338,437.4294983,517.3669884,553.136414,578.2362716,598.1235955,607.7018516,618.4412091,637.8420636,664.7711663,689.5057762,705.8732394,722.303529,743.9414464,763.8639025,813.3600253,888.2788416,964.5253996,999.3750593,1009.970565,1020.592974,1027.259535,1035.210476,1038.55436,1042.541383,1049.770375,1068.222662,1085.320462,1096.803925,1106.702801,1117.891122,1130.373952,1143.105396,1156.041779,1168.829562,1186.653743,1213.522235,1240.360342,1251.238329,1258.022947,1264.321728,1268.972939,1297.487102,1362.63048,1428.726064,1467.938281,1503.25906,1538.752492,1570.873081,1602.391676,1629.112676,1629.887957,1632.948093,1654.745213,1676.721475,1703.398323,1733.329324,1763.506409,1788.545656,1814.661655,1836.408134,1849.482355,1866.244342,1898.187846,1931.094319,1959.955847,1987.868175,2016.708182,2040.989872,2065.27805,2091.686976,2127.898876,2164.199873,2183.772116,2202.151765,2223.559107,2247.233898,2263.39579,2254.15398,2244.319196,2241.146542,2276.95379,2312.786517,2329.120589,2326.941605,2332.956955,2344.667827,2354.742523,2371.395157,2388.575408,2424.11236,2465.810888,2497.391676,2490.191803,2483.747745,2479.925305,2476.70106,2454.923564,2432.75455,2420.238962,2469.393733,2520.61054,2570.336287,2611.444691,2650.208736,2674.082292,2677.580313,2680.873239,2715.688084,2752.752967,2775.097959,2785.504352,2795.355278,2831.032917,2888.004906,2913.263966,2918.314607,2920.321728,3017.06251,3152.412249,3155.713088,3106.927995,3098.340877,3132.885741,3143.885108,3072.258427,2998.030226,2969.056971,2971.305903,2981.309068,3051.218705,3109.344833,3055.080551,2998.757557,2943.563539,2827.758506,2707.808831,2641.433296,2618.667827,2598.55167,2510.088147,2233.287545,2284.625099,2407.989714,2457.743472,2418.213958,2378.01725,2355.463364,2417.840006,2487.648046,2445.198133,2365.610698,2296.256686,2294.279158,2.15
20,21,79.900335,37.278181,1.993,0,0,0,0.0,0.0,35.42237696,136.0167748,236.8460199,386.7203671,540.260959,693.2437094,766.3869283,831.1566704,858.2660231,879.8995094,901.3313815,920.6178193,940.3663554,972.7056496,1011.122646,1047.689508,1074.011711,1100.085298,1124.02263,1148.046526,1213.912486,1307.11774,1399.981801,1435.379332,1449.362716,1462.681595,1475.664979,1489.107612,1496.686343,1504.284697,1515.009337,1536.657541,1557.745371,1577.578414,1598.629688,1613.761671,1622.275835,1631.253363,1656.412882,1685.504194,1714.862636,1742.707865,1772.161734,1781.251622,1788.128501,1794.551828,1802.135306,1843.41937,1915.821332,1986.399747,2019.150657,2050.354961,2082.885108,2118.273303,2153.155879,2181.704067,2191.388353,2208.099066,2238.24545,2268.3116,2294.629846,2319.675423,2344.780187,2360.290552,2375.575566,2393.359551,2415.893654,2438.929103,2464.237538,2489.555784,2505.161418,2513.448489,2523.977528,2550.371894,2576.246716,2600.544706,2618.814686,2639.051274,2650.558474,2663.437411,2674.454028,2685.779237,2697.059345,2704.14037,2713.240703,2725.697737,2752.488368,2778.01899,2791.737775,2801.884317,2810.452762,2819.417629,2828.546289,2840.067574,2849.932901,2851.137997,2852.637759,2859.094002,2873.113942,2887.188479,2873.99636,2854.487577,2823.502611,2793.962494,2781.590125,2801.883684,2822.562906,2842.614812,2871.852034,2903.214591,2940.292293,2982.612913,3023.652002,3056.233265,3090.334388,3102.736984,3108.136414,3113.329166,3123.40671,3135.05159,3148.7373,3163.605317,3176.564646,3229.83241,3287.356386,3295.461782,3297.977053,3308.415256,3323.979427,3303.338661,3222.856306,3143.844596,3168.66213,3220.807406,3243.905048,3190.063934,3149.24007,3147.089413,3144.558949,3110.781295,2970.435987,2826.809147,2795.92752,2797.003323,2797.749486,2680.771008,2447.335813,2523.263649,2602.842697,2631.371103,2635.849502,2640.958854,2642.945719,2639.982592,2631.388511,2519.689983,2405.870549,2341.686976,2341.897769,8.125
8,8,79.899038,37.27841,0.206,0,0,0,0.0,0.0,0.0,0.0,0.407810499,75.52768886,174.6395647,274.4579065,345.5340909,407.7474392,447.4583867,478.5102433,503.7863316,516.7205506,529.6693342,543.0707426,555.2952945,565.8185019,578.6760563,591.9710307,609.990557,628.1598912,668.2983355,740.1771767,813.1552497,849.5390525,848.3353073,846.650128,847.762484,849.831306,857.371799,869.2893726,881.7778489,891.8447503,903.8492318,908.8634763,909.8738796,910.7852113,925.9353393,940.8972471,955.893886,968.9806338,981.796735,989.6426056,996.8484315,1009.846511,1026.759603,1038.899968,1051.232554,1079.492478,1149.960147,1218.798976,1251.658131,1266.572663,1281.707586,1300.237996,1317.508643,1336.603553,1368.831626,1402.349232,1416.706466,1427.481114,1443.556018,1468.726152,1493.49856,1520.043534,1547.683099,1575.78201,1594.471031,1613.511044,1632.711908,1653.949264,1676.09443,1708.144366,1739.912132,1766.18886,1790.893566,1815.665653,1849.31178,1883.106914,1905.111236,1913.573464,1920.970391,1934.822503,1945.503361,1954.96767,1964.691741,1976.458547,2003.323784,2032.919334,2057.233035,2070.06402,2082.608515,2095.569462,2107.196383,2120.570262,2131.600992,2141.866997,2152.222631,2165.085627,2182.53073,2201.074904,2211.713988,2221.887964,2215.809379,2199.107394,2189.0008,2217.447183,2252.638444,2287.524968,2314.149488,2337.298335,2361.850352,2397.517286,2433.741517,2463.899168,2492.091709,2521.036332,2542.550736,2562.973111,2584.025928,2607.128361,2630.28201,2655.485755,2680.681178,2715.477273,2762.939341,2795.288412,2803.900288,2811.096991,2856.983355,2892.879802,2847.419814,2770.93694,2722.170294,2735.953265,2750.692061,2766.398848,2783.449584,2787.428297,2786.065941,2773.756402,2697.338828,2580.653169,2492.872599,2473.060499,2453.246639,2403.395807,2273.491997,2249.910371,2320.518086,2383.425896,2380.885403,2376.661812,2374.245038,2382.661172,2393.260403,2350.620038,2245.798496,2152.354513,2128.693182,1.475
66,70,79.90122,37.279401,1.691,0,0,0,0.0,0.0,41.75048015,165.8990077,294.987356,489.9614277,701.6560499,904.7456786,977.4114917,1015.206466,1046.703425,1076.611556,1109.076665,1144.75,1182.50016,1210.794334,1230.002881,1250.320743,1280.168534,1309.327785,1341.986236,1376.152049,1449.065461,1561.822983,1671.875,1717.546575,1720.854033,1723.733195,1730.528809,1737.915173,1757.308579,1778.769526,1798.773528,1803.645647,1809.372439,1827.174136,1848.619558,1872.754802,1906.040653,1939.513444,1957.743758,1966.154449,1983.482394,2020.725832,2060.178457,2089.862996,2113.641965,2122.239277,2129.972951,2161.525448,2230.404129,2296.180538,2348.852913,2397.579225,2443.201825,2475.53089,2508.74936,2538.573624,2542.835307,2547.511364,2585.214629,2622.454706,2640.303617,2636.034251,2631.484155,2637.986556,2649.995519,2667.828585,2699.961908,2730.825864,2740.09363,2748.942382,2758.59331,2771.388764,2783.240237,2797.022087,2809.408451,2819.449584,2818.204225,2817.381722,2826.40637,2837.742798,2841.891485,2832.742157,2824.1879,2830.053457,2835.858035,2843.986076,2849.572343,2855.707426,2863.974552,2882.132682,2899.56194,2915.767286,2930.658291,2911.462708,2876.669974,2888.71991,2918.168534,2943.477113,2934.676536,2923.634763,2898.119398,2863.564821,2815.089629,2768.190941,2732.713188,2771.276729,2809.178777,2845.613956,2868.716389,2888.12356,2910.49968,2932.458227,2954.473592,2975.095711,2994.987836,3006.618118,3009.40477,3012.859795,3007.901569,2985.113316,2975.021927,2986.085147,3002.916933,3074.098752,3166.105154,3156.690141,3095.581626,3061.621319,3066.614277,3060.632362,2974.791293,2893.626921,2860.380762,2874.273848,2892.34219,2891.083067,2883.026248,2875.523367,2866.451184,2851.432939,2704.133483,2539.204225,2426.886364,2370.871319,2311.760243,2221.785371,1995.971191,2019.988956,2131.022087,2160.766325,2069.304257,1978.331786,1913.173656,2008.055538,2097.96783,2049.4992,1943.943982,1850.994878,1852.504321,8.375
38,42,79.899763,37.279169,0.294,0,0,0,0.0,0.0,0.197183099,1.596510883,3.348271447,96.5072023,202.6930218,309.043854,402.9145327,495.0102433,511.0473752,510.5680218,518.6854994,537.9321383,557.9159731,573.2203905,587.2752881,600.9090909,624.6192382,648.6016325,657.8533931,666.4396607,704.9860755,780.6983035,857.1579706,901.7029449,923.3927657,939.0774648,939.8725992,940.2824904,955.06258,972.4580666,987.8145006,989.846831,992.740557,1014.921095,1039.489597,1056.666133,1057.330986,1058.368758,1071.159251,1089.274968,1105.159411,1118.944142,1131.014085,1148.788572,1167.669654,1172.737836,1174.148367,1205.404449,1273.068182,1341.441101,1386.965589,1429.590429,1464.71719,1470.106434,1475.028649,1484.341229,1508.974872,1533.40701,1555.150448,1577.802817,1608.401569,1645.136684,1682.474872,1700.236556,1713.113636,1732.911972,1769.677337,1802.769526,1815.385083,1827.706306,1849.042574,1889.260563,1929.512004,1934.716229,1936.682458,1943.410531,1973.177337,2003.793534,2044.916453,2089.604513,2114.93854,2113.712868,2113.464629,2132.920775,2153.011844,2174.067222,2203.048816,2234.692382,2263.557458,2292.107554,2296.215109,2290.369398,2283.338508,2298.760243,2318.864917,2336.700864,2356.253841,2381.151889,2423.088028,2466.254481,2445.289853,2398.321543,2388.830666,2379.431018,2380.357554,2434.509283,2489.525128,2545.021127,2562.518246,2572.049936,2592.076024,2628.59347,2664.889885,2678.400288,2690.353393,2722.669174,2771.790173,2821.283611,2854.118438,2866.431978,2872.984315,2874.691581,2876.737836,2957.241677,3080.475832,3120.098111,3106.011684,3096.698464,3095.734955,3085.954225,3010.513124,2932.556498,2914.223111,2955.558259,2997.253041,3046.599872,3095.180058,3070.915973,3043.764565,3019.330186,2899.372119,2768.662132,2699.537772,2705.108035,2711.71927,2650.746319,2351.990717,2399.898848,2545.409731,2610.565301,2564.304097,2517.283131,2487.828745,2566.074264,2645.235595,2614.820102,2545.370839,2487.637484,2487.121959,1.325
