id,Lon,Lat,TS,EC,Raw_b33,Raw_b45,Raw_b51,Raw_b64,Raw_b39,Raw_b27,Raw_b57,Raw_b21,SNV_b25,SNV_b14,SNV_b27,SNV_b101,SNV_b79,SNV_b73,SNV_b90,SNV_b66,FOD_b108,FOD_b27,FOD_b24,FOD_b19,FOD_b110,FOD_b104,FOD_b122,FOD_b18,FOD_b29,FOD_b82,FOD_b124,FOD_b120,FOD_b42,FOD_b44,FOD_b80,FOD_b40,FOD_b85,FOD_b102,FOD_b112,FOD_b17,CR_b47,CR_b53,CR_b64,CR_b61,CR_b41,CR_b24,CR_b72,CR_b80,CR_b26,CR_b69,CR_b22
49,79.89987,37.279497,3.975,0.767,1002.3613415729634,1165.638559501169,1237.9526126829874,1660.2769519953429,1087.285346610726,850.1818596100258,1479.4435063146898,650.2609696589764,-1.6238326024443024,-1.8937216362519218,-1.5015536051591818,0.519428305195444,-0.053648000430825016,-0.188034829655389,0.2572950337920045,-0.4081637849830163,7.047276641788537,36.98672046628322,32.28785503375724,16.282536136349066,15.977038329243548,6.533644873553737,23.551692536702756,15.826511715708605,31.059216746365852,22.26394174392887,26.986401269167263,25.615052104979938,13.02530673882182,12.207698382708225,21.179045693897063,13.506860060053018,21.925054135304162,10.578219778427652,26.880091657279184,15.370487295068148,0.8927218308189937,0.8963985473240202,0.9771342176941826,0.9681557275666006,0.9260846374457834,0.8836526670056836,0.9963422944187706,0.9836910595427169,0.9334147548543207,0.9933941738713564,0.8822359668493617
50,79.900137,37.279344,1.625,0.231,1123.3490650745953,1250.2979060046657,1354.9214048508197,1727.327469044294,1189.5717048601434,950.7932099904457,1613.7337527062982,753.0327469317039,-1.7078248934335134,-2.037787909266571,-1.5559407439675883,0.5636124966318334,0.08247383367926177,-0.09866360538405373,0.35075484965966697,-0.3096007714713355,3.7340587848484965,40.197869863496614,33.89048408853157,18.187967785331946,13.326436902648895,6.045601644543358,20.811670792816354,17.555661309127174,34.16443186281213,21.303025271371123,23.14011318908676,20.83090883742323,11.596808092689162,12.872885554884547,19.78082675653745,11.66896884339906,17.817912171392326,11.11912680514941,23.110667061517344,16.92335483292247,0.9009465239171022,0.9165127472059883,0.9773329692548107,0.9876600929349705,0.9249111642152557,0.883354162797791,0.9907719569577765,0.987100665935961,0.9213859929380275,0.9946202390529135,0.892590599846846
51,79.900251,37.279211,4.825,1.06,983.35823827949,1110.4745892797234,1195.6674211445256,1576.6618349300747,1033.3628402419613,834.1189538748276,1424.1529121748295,641.0906266631721,-1.6033581809432655,-1.8881962708027655,-1.474330613063246,0.47229550586167723,-0.05170199644890497,-0.2403535937631657,0.22788996357541097,-0.4478080148305288,8.02299741203648,37.613211160076375,31.725991431138034,16.844519127334404,15.5820698653105,10.025815108328079,27.403775325513983,17.351515652279915,30.959083962949855,24.90531721705879,28.405119972367117,28.31711137211284,12.815890736219554,13.507768652367048,26.602554389955582,11.591344865857197,18.246414668743437,14.228417706844702,24.948595970926114,17.858512177225446,0.8745071957593594,0.8795915044410177,0.9547847145176066,0.9524845569787398,0.8941074421698919,0.8770775704365723,0.9676003652525064,0.9853258248903637,0.9242472118245486,0.9624147941907697,0.8848071579874611
52,79.900564,37.279119,9.925,2.43,1305.9910299067637,1477.584795841496,1617.5275710116598,2026.644487797209,1374.8685486573468,1138.6068546354347,1862.6919682470918,885.892885779956,-1.7391917140383415,-2.163467337178673,-1.5730646113886424,0.6163926422282962,0.15441405737190664,-0.03840356667194784,0.3875421448971336,-0.23827681277700374,-0.24464796660307347,44.01121297583822,40.94747425875197,23.995823297730794,8.634107938143726,2.435031148272978,20.07820152269551,23.340080883885445,35.38906745983481,17.204193470735362,21.115925528650155,21.47919591110409,17.49445949633402,19.026094182623495,20.136379411294826,15.998802422102177,13.018916239118505,8.276884218838752,20.056415161305416,22.68433847004018,0.9213754571776903,0.9467775996602689,0.9978969336625355,0.9969497860904033,0.9280372268465444,0.9104340765991551,0.9940857381483651,0.9997619070533074,0.9520000313430782,0.9947458303887018,0.9095530274481829
53,79.900938,37.278982,8.2,1.725,1229.5265672354349,1404.2356443496546,1509.8962496526851,1901.0078466387001,1304.1011167342695,1057.2994730517514,1732.3990400769283,811.4304191386971,-1.7650396620601325,-2.2495678622164172,-1.5768022295054238,0.6713844882981886,0.19437665721516956,0.007258299326463604,0.4341403008630566,-0.19168085997182513,-2.6178521403263586,44.89130123534233,40.704961736310764,25.546017322068586,6.839330974570879,-0.3715354168043692,18.441606794363228,25.83406983480539,36.4272412059293,14.91791374967158,18.947779358720084,20.96581364159787,16.795508713074874,16.92876412941308,16.785408799046436,16.169907614770146,13.107442350561625,6.616881798749783,18.281557579423637,26.12212234754226,0.9293583212314818,0.938242797149903,0.9999543026621389,0.9992712238958265,0.9386469809428429,0.902140766539577,0.9968716489031232,0.9999999999999546,0.9418618518237295,0.9960837757161541,0.9100954029930886
55,79.901266,37.278875,3.475,0.601,1062.3453696792571,1234.5873904685352,1316.9637533216824,1686.965950041963,1130.357579536134,902.6200749352008,1518.0630205407972,681.9996381041979,-1.7221568397391083,-2.1407059447691736,-1.561673225060528,0.6175674923690275,0.15097397821029765,-0.07607060193942038,0.357647991151759,-0.2973652922494592,1.6834121656071377,40.21951746925842,35.814712968601505,21.561748612507152,9.059726257067195,4.422282599788106,21.091282287031213,21.997166128705157,33.018019463456326,16.681081823500815,21.70526328279302,21.918364627293965,16.516911375566917,16.59153302691253,21.813714788747664,15.029900615257526,9.053031620067868,9.613669463403287,18.220881315999183,22.43258364490318,0.921274934824883,0.9141703545733777,0.9813783218975028,0.9788828802671548,0.9266574135317799,0.895736426767104,0.9801038429599104,0.9981453421184416,0.9414497045818365,0.9775440439782982,0.8986837529615234
56,79.899656,37.279852,3.275,0.625,990.2061200743619,1118.1977301328704,1221.890977515155,1574.39285631469,1051.888517415854,851.3128913934759,1433.6152393683028,659.78721846527,-1.613683555344036,-1.9283100462824225,-1.486224215584652,0.5063668492661563,-0.018475731069174817,-0.20922950770752735,0.23569590589997078,-0.4152963638873874,5.239518351642335,34.88390861439722,31.209272190248022,18.22851124794264,13.464214161368963,8.113689967471933,21.587558022780282,18.278428895788476,28.777025478635384,19.751319544183133,23.665947665628376,23.742486344585767,11.423431698900224,12.180427733545272,21.04750838294134,11.224344727370237,16.13543723074809,12.87517488527231,24.29695464886637,18.328346543634375,0.8855150905584591,0.9151653306471086,0.967684786587401,0.9652655426118663,0.9139666656630616,0.901452555146013,0.9824109989572801,0.9963330601571531,0.9428332199166894,0.9808279151132423,0.904932064276119
57,79.899893,37.279779,3.325,0.594,1059.8756297571126,1193.474003447556,1275.2149733356682,1676.8555187482566,1121.7484952354346,882.1931280655037,1511.3237877762283,705.2392079051303,-1.6746994878388715,-1.9681435574584747,-1.5397229496665792,0.5382125984285854,0.0025663277809473586,-0.11628994988981325,0.34238709707225423,-0.3718910657942744,3.611538789129069,38.163067373532634,29.629297500362437,16.339450216164696,11.685694474613284,6.769897677919071,23.274010924751096,17.867070551238964,34.19831162481679,21.21027577698674,24.741992616825694,26.312067492646843,11.729025797118087,11.608333110637897,17.171651640983338,11.418132495147312,23.755278536893517,11.327630352087345,22.666150883259203,19.394690886313256,0.8903655887156149,0.8897854903664018,0.9730716877955405,0.9718116589870177,0.9275935418341973,0.8812618099093333,0.993852052212395,0.98151015426448,0.9249800775275969,0.9834818084196505,0.8994024020484944
60,79.900602,37.279508,8.725,2.07,1232.9037430676028,1411.7670748997712,1518.1240828228483,2001.6300113193533,1329.5340257925448,1017.6401709018678,1798.8146997226163,811.5132428857833,-1.7141315631385272,-1.9905725122258278,-1.5831744360139168,0.5976070970120049,0.05003565542019363,-0.12250490679173931,0.3824019992496356,-0.35286000633703785,4.1998968006357185,45.482752358228566,35.163029393360986,18.601197095552347,10.987975324369584,7.853361563127818,21.51496058410687,19.36265672453551,40.73787527064431,27.20327581635948,22.709292525450365,24.72559401487612,14.806466592667993,16.106337096079727,23.423111001250362,14.178207822335304,29.40790749879217,12.047872945285047,20.745391354715036,20.124116353518744,0.8997997168968764,0.900125199844636,0.9775948498755792,0.9764240693624794,0.9243896906114875,0.8744363338559269,0.9922165743732739,0.98429364416241,0.9101194234482546,0.9909936604159882,0.8892624745245958
62,79.901274,37.279134,5.775,1.126,1794.7035372074645,2025.5803673939454,2170.549142906766,2644.7762675291456,1880.301078184155,1560.3777341282098,2471.318392958049,1293.4766196596775,-1.9055624092968972,-2.5682007986307087,-1.6781065446545524,0.8603786390383354,0.666243419688222,0.5126728856769059,0.6848374772403892,0.37851057109622344,-13.11287834356859,52.27608167685965,46.063359605022384,31.391417335643695,-4.848224677029043,-9.344039964314511,9.240791335304138,30.73118345925201,44.68434950050871,2.3516719795083545,8.647850345348601,12.202105022865071,24.038697991036297,23.86885434903589,6.267554662237773,22.864717772600198,-0.13827631866922688,-3.069284512756941,6.806543187582137,30.070949582860436,0.9393601756579448,0.954618997536371,0.9999999999999621,0.999633340957277,0.9428541114710167,0.9292547095516499,0.9977804704118053,0.9999291524370829,0.9472188558532423,0.9999214247754883,0.9367684765546843
64,79.899801,37.279974,2.15,0.367,1033.708391634269,1174.6478052960408,1266.6686735431272,1661.0321147366017,1093.657493958045,887.0118837025668,1505.2815918111933,680.2464063638715,-1.6280269794439668,-1.9362612064392315,-1.4967375014302258,0.5640620385534688,0.04432718594240619,-0.17645771334837795,0.3349619626056704,-0.4071710702772423,3.9538669213180846,37.9491489770588,33.8781466949609,18.476606450210042,15.394578748294144,6.066113494087793,24.415906751684766,17.81547561537537,30.69772340533385,26.465536615723764,30.61165415657987,21.88218801724946,14.032062112290788,15.078843394214923,28.19701433447772,12.565389302415813,19.186949024094083,14.776541870544659,26.624762036745143,17.154344780540754,0.8785536897661642,0.8744784421169869,0.9484282950599834,0.9575065457244291,0.8956155923829394,0.8904422458502631,0.9623046056191278,0.9856979103244401,0.9322106616414993,0.9602337796470364,0.8901214461321484
65,79.900007,37.279832,2.25,0.302,1002.2045467473224,1128.403948645691,1196.519572664339,1606.8740519137577,1052.5057057832198,847.5077686557136,1436.4232843566474,668.2541109715637,-1.6416035827713782,-1.978666433370572,-1.5079157078350156,0.5618234406696383,0.012211433564488281,-0.18087035682014357,0.30694270875685825,-0.3714759802838689,3.400592336109356,36.51587013185218,29.909729036918932,19.18207672574724,11.423007613986032,5.9062655763085345,22.00129643163812,21.179039193821243,31.195467084155634,22.46744050728973,21.095757261517306,26.70368960998106,12.006858799851694,11.422309933163849,22.35651552528082,11.219847582780279,19.94653225446075,9.427746026806552,23.73773918787883,23.176001661895246,0.878567576828036,0.8830673007922192,0.9737359188256806,0.9629508509577474,0.9092118671837675,0.8952544872908154,0.9783815550112915,0.9880839619989488,0.9352093705130866,0.9833914606605285,0.9142311582870747
66,79.900205,37.279764,6.825,1.578,1275.991602300703,1436.385657743594,1549.3377005571142,2014.7039512890503,1333.2706223403302,1072.602769643826,1806.7272212983735,860.003760272963,-1.7030416281610072,-2.029907734689452,-1.5675340588906006,0.5915898438772936,0.04582559132623211,-0.10476342790382616,0.32986013784395385,-0.30907607725029257,2.306694357639338,43.236745422305674,35.27035557784498,20.173654185817263,13.63546340909098,3.097540328946812,18.480300289849584,21.08137044694444,38.53712140484224,21.33613670572162,18.504948715384668,23.844621876626466,16.646771081797045,19.002034551727114,19.85846592180551,13.351986838567552,20.55662772100028,10.130857261411357,27.006612051282172,21.989086708071646,0.9143183791973577,0.9206973290860461,0.9986264317815668,0.9897574082019023,0.9186981162951853,0.8979474228755474,0.995743998510555,0.9931538164136596,0.9360126226437381,0.9917004301421634,0.907198784752568
67,79.90048,37.279676,7.5,1.787,1152.1967499067634,1318.1310925827543,1408.6037154801907,1850.7224232237818,1235.1034049627078,1001.4754093435927,1684.6108046014037,784.1695136312378,-1.7145234277422532,-2.1035060082241857,-1.5629776793227876,0.6410000532377207,0.13748739370959695,-0.028987695078582836,0.42590181579303255,-0.22497094667382145,-1.3293787094935001,39.12490239825609,35.726009784619734,21.41207716816725,7.270917985802102,3.2543331101716726,20.917340962470938,21.26173904482189,31.738969729504223,19.288650723564356,19.643910990252262,24.281046845581738,14.13913760069934,13.928399797647854,20.85558921858452,14.610150973151125,16.054622729624953,8.539989405785153,18.818478289277436,21.111400921476577,0.9010729241852786,0.9145597936991122,0.9925239659152969,0.9883220247238389,0.9243338159229944,0.9082089545370309,0.9978180581084631,0.9969875831662556,0.9464800999331419,0.9999851813561788,0.9115093121733692
71,79.901571,37.279344,11.8,2.73,1703.9607523636414,1882.9910136993062,2000.4613313962764,2423.687288606068,1788.0785493053663,1518.3799532564149,2250.85557931003,1231.4179463986052,-1.859079221332225,-2.4882166051782058,-1.610503359642547,0.805676217439265,0.5218548109485966,0.338918480046018,0.6601488191357642,0.1155033892918966,-11.335925559440595,50.33938313161702,46.83356033738094,27.697538518457794,-1.7300790792540712,-6.780660350582797,14.663244695804284,27.334556318730495,40.13975874825187,6.336401694342027,14.810561206399733,17.006614157554626,16.067863847425365,17.071133980991807,9.491673910489524,15.377218488196679,6.188507220258566,-0.12522830339056196,10.890538911549076,26.971574119003343,0.9372355040498587,0.9440859826049773,0.9999999999999587,0.9999523629603698,0.9492543768660107,0.9220689493898229,0.9999970035323626,0.9999999999999628,0.9567676164806448,0.9999999999999603,0.924469788262553
